country,date,local_price,dollar_ex,dollar_price,dollar_ppp,dollar_valuation
France,2014-07-01,3.9,0.7427489137297137,5.2507649999999995,0.8133472367049009,9.505005213764317
France,2015-01-01,3.9,0.8630734043930437,4.5187349999999995,0.8141962421711899,-5.6631524008350915
France,2015-07-01,4.1,0.9127002236115548,4.492165,0.8559498956158663,-6.217849686847609
France,2016-01-01,4.1,0.9302325581395349,4.4075,0.8316430020283976,-10.598377281947258
Germany,2011-07-01,3.4,0.6975203152791825,4.87441,0.8364083640836407,19.911685116851153
Germany,2012-01-01,3.53,0.7882394671501202,4.4783345,0.8410328741405025,6.697635577834871
Germany,2012-07-01,3.64,0.8248443106363673,4.412954000000001,0.8411322934719816,1.9746735990757047
Germany,2013-01-01,3.64,0.736946829286267,4.939298,0.8334486130655664,13.09480954993203
Germany,2013-07-01,3.64,0.7777561734396267,4.68013,0.7988295537673739,2.7095098756400926
Germany,2014-01-01,3.67,0.7372184746949759,4.978171499999999,0.793656514687331,7.655537934763013
Germany,2014-07-01,3.67,0.7427489137297137,4.9411045,0.7653806047966631,3.0470177267987397
Germany,2015-01-01,3.67,0.8630734043930437,4.2522455,0.7661795407098121,-11.226607515657626
Germany,2015-07-01,3.59,0.9127002236115548,3.9333834999999997,0.7494780793319415,-17.88343423799582
Germany,2016-01-01,3.59,0.9302325581395349,3.85925,0.7281947261663286,-21.71906693711967
Greece,2011-07-01,3.26,0.6975203152791825,4.673699,0.8019680196801967,14.974145141451412
Greece,2012-01-01,3.3,0.7882394671501202,4.186545,0.7862346982050024,-0.2543350122223731
Greece,2012-07-01,2.683,0.8248443106363673,3.25273505,0.6199884459849798,-24.835700751010968
Greece,2013-01-01,3.3,0.736946829286267,4.4779349999999996,0.7555990173396618,2.531008657905409
Greece,2013-07-01,2.6,0.7777561734396267,3.34295,0.570592538405267,-26.63606437454279
Greece,2014-01-01,3.05,0.7372184746949759,4.137172499999999,0.6595783023968282,-10.53150117138224
Greece,2014-07-01,3.05,0.7427489137297137,4.106367499999999,0.6360792492179353,-14.361470281543287
Greece,2015-01-01,3.05,0.8630734043930437,3.5338824999999994,0.6367432150313151,-26.223747390396678
Greece,2015-07-01,3.05,0.9127002236115548,3.3417325,0.6367432150313151,-30.235229645093952
Greece,2016-01-01,3.35,0.9302325581395349,3.6012500000000003,0.6795131845841785,-26.952332657200806
Hong Kong,2000-04-01,10.2,7.79,1.31,4.063745019920319,-47.833825161485
Hong Kong,2001-04-01,10.7,7.8,1.37,4.21259842519685,-45.992327882091665
Hong Kong,2002-04-01,11.2,8.0,1.4,4.497991967871485,-43.77510040160644
Hong Kong,2003-04-01,11.5,7.8,1.47,4.243542435424354,-45.59560980225187
Hong Kong,2004-05-01,12.0,7.79,1.54,4.137931034482759,-46.881501482891416
Hong Kong,2005-06-01,12.0,7.7807,1.5422776870975619,3.9215686274509802,-49.59876839550452
Hong Kong,2006-01-01,12.0,7.7512,1.5481473836309216,3.8095238095238098,-50.85246401171677
